Macro-attribut;Chemin;Cas de test ;R‚sultat;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=neg!Gaz&instance=VALEUR_REFERENCE;03146;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=com!Gaz&instance=VALEUR_REFERENCE;03147;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=nco!Gaz&instance=VALEUR_REFERENCE;03148;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=con!Gaz&instance=VALEUR_REFERENCE;03149;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=ncn!Gaz&instance=VALEUR_REFERENCE;03150;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=ter!Gaz&instance=VALEUR_REFERENCE;03151;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.libelle]=nte!Gaz&instance=VALEUR_REFERENCE;03152;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=phase_produit.libelle&instance=VALEUR_REFERENCE;03153;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=-phase_produit.libelle&instance=VALEUR_REFERENCE;03154;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.actif]=ega!true&instance=VALEUR_REFERENCE;03155;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.actif]=neg!false&instance=VALEUR_REFERENCE;03156;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.actif]=ega!false&instance=VALEUR_REFERENCE;03157;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.actif]=neg!true&instance=VALEUR_REFERENCE;03158;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03159;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03160;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03161;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03162;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03163;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03164;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=phase_produit.date_debut_validite&instance=VALEUR_REFERENCE;03165;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=-phase_produit.date_debut_validite&instance=VALEUR_REFERENCE;03166;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;03167;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;03168;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;03169;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;03170;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;03171;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;03172;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=phase_produit.date_fin_validite&instance=VALEUR_REFERENCE;03173;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=-phase_produit.date_fin_validite&instance=VALEUR_REFERENCE;03174;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03175;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03176;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03177;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03178;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03179;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03180;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=phase_produit.date_creation&instance=VALEUR_REFERENCE;03181;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=-phase_produit.date_creation&instance=VALEUR_REFERENCE;03182;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03183;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03184;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03185;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03186;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03187;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&filter[phase_produit.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03188;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=phase_produit.date_maj&instance=VALEUR_REFERENCE;03189;;;;;;;
phase_produit;/referentiel/codification-backend/codifications?include=phase_produit&sort=-phase_produit.date_maj&instance=VALEUR_REFERENCE;03190;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.identifiant_unique_organisme_reglementaire]=ega!0ae1b675-121c-6561-59c4-3a59a3c769cf&instance=VALEUR_REFERENCE;03191;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.identifiant_unique_organisme_reglementaire]=neg!0ae1b675-121c-6561-59c4-3a59a3c769cf&instance=VALEUR_REFERENCE;03192;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=ega!ADN&instance=VALEUR_REFERENCE;03193;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=neg!ADN&instance=VALEUR_REFERENCE;03194;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=com!ADN&instance=VALEUR_REFERENCE;03195;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=nco!ADN&instance=VALEUR_REFERENCE;03196;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=con!ADN&instance=VALEUR_REFERENCE;03197;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=ncn!ADN&instance=VALEUR_REFERENCE;03198;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=ter!ADN&instance=VALEUR_REFERENCE;03199;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.id_metier]=nte!ADN&instance=VALEUR_REFERENCE;03200;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=organisme_reglementaire.id_metier&instance=VALEUR_REFERENCE;03201;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=-organisme_reglementaire.id_metier&instance=VALEUR_REFERENCE;03202;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=ega!ArrÇ¦tÇ¸ du 5 dÇ¸cembre 2002 relatif au transport des marchandises dangereuses par voie de navigation intÇ¸rieure (code GS1 france) &instance=VALEUR_REFERENCE;03203;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=neg!ArrÇ¦tÇ¸ du 5 dÇ¸cembre 2002 relatif au transport des marchandises dangereuses par voie de navigation intÇ¸rieure (code GS1 france) &instance=VALEUR_REFERENCE;03204;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=com!Arr&instance=VALEUR_REFERENCE;03205;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=nco!Arr&instance=VALEUR_REFERENCE;03206;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=con!rÇ¦&instance=VALEUR_REFERENCE;03207;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=ncn!rÇ¦&instance=VALEUR_REFERENCE;03208;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=ter!e) &instance=VALEUR_REFERENCE;03209;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.libelle]=nte!e) &instance=VALEUR_REFERENCE;03210;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=organisme_reglementaire.libelle&instance=VALEUR_REFERENCE;03211;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=-organisme_reglementaire.libelle&instance=VALEUR_REFERENCE;03212;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.actif]=ega!true&instance=VALEUR_REFERENCE;03213;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.actif]=neg!false&instance=VALEUR_REFERENCE;03214;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.actif]=ega!false&instance=VALEUR_REFERENCE;03215;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.actif]=neg!true&instance=VALEUR_REFERENCE;03216;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03217;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03218;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03219;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03220;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03221;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;03222;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=organisme_reglementaire.date_debut_validite&instance=VALEUR_REFERENCE;03223;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&sort=-organisme_reglementaire.date_debut_validite&instance=VALEUR_REFERENCE;03224;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;03225;;;;;;;
organisme_reglementaire;/referentiel/codification-backend/codifications?include=organisme_reglementaire&filter[organisme_reglementaire.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;03226;;;;;;;
